Regional indicator=Central and Eastern Europe,Regional indicator=Commonwealth of Independent States,Regional indicator=East Asia,Regional indicator=Latin America and Caribbean,Regional indicator=Middle East and North Africa,Regional indicator=North America and ANZ,Regional indicator=South Asia,Regional indicator=Southeast Asia,Regional indicator=Sub-Saharan Africa,Regional indicator=Western Europe,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Ladder score in Dystopia,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,Dystopia + residual,Ladder score,Country name,Selected
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,string,discrete
,,,,,,,,,,,,,,,,,,,,,,,,class,meta,meta
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644144829180075,0.8319010236368923,0.18699253981696207,-1.2536190030407057,-1.0980050197176137,-0.5623529545951448,0.0,0.36402181638124387,0.8282312286525851,0.18765120575085686,-1.2567694639367024,-1.1031954839807727,0.5602803342946138,-0.3421348642547754,5.534,Belarus,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553973958148643,0.7707671711988399,-0.04300121355539236,-0.6515871640603083,-0.6384654468408872,0.6580885948910244,0.0,0.654071285048652,0.7700919404827772,-0.04315092585072698,-0.6528031951675566,-0.6437305656572072,-0.6592641747517078,-0.5268921999782407,5.477,Russia,No
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35774008140817,0.18562886929176659,1.7549564055496538,-0.6604405734570788,0.547013451304871,-1.8163846384708418,0.0,1.3581229867712492,0.18482310624003986,1.7561636511248842,-0.6600798972009198,0.5508782219840633,1.8149196493566568,-2.22889917149138,5.477,Hong Kong S.A.R. of China,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1615137686422945,0.39523064907937494,-0.10561886769934918,0.35770150717153537,-0.2721657873014675,-0.9766312787326517,0.0,-1.1630762408762216,0.3941245436513501,-0.10438414443890229,0.3586583874699296,-0.2659482994800534,0.9814180064832715,0.35210482149400557,5.466,Tajikistan,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3976836222880447,0.3078965741678715,0.4512627815951333,1.3138697220227555,-0.551885527313388,0.3837691640432161,0.0,-0.3970481569597335,0.3088535876689644,0.4514250704383807,1.3119063538405098,-0.5518375819924941,-0.3872794281298663,-0.4093193499723994,5.411,Vietnam,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16436373030141868,0.10702820187141346,-0.39956572281588915,-0.1823564660314682,-0.47862559540550403,-0.3384187253316273,0.0,0.16569739336079367,0.10730405534696202,-0.40112974221236697,-0.17981756299894813,-0.4803652613643839,0.3409377966963543,-0.18537106424698616,5.41,Libya,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6978324039456555,0.01969412695990999,0.3129697634383364,0.9154662991680811,0.9332930922737135,0.6244984605014968,0.0,0.6986942802282528,0.014281194275269032,0.31482789051091276,0.911687742005533,0.9388708196795187,-0.6241693687359863,-1.2062020000119937,5.384,Malaysia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.058203557241712445,-0.032706317986991126,-0.40906223908416706,0.7206912924391287,3.7105105109634953,0.781252420985959,0.0,-0.0574175825372128,-0.028354283715923783,-0.4105502373797785,0.7224934891380895,3.705870661139214,-0.782095995806733,-0.8273561499931699,5.345,Indonesia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1389972337157508,-1.5610526289383009,-1.004820251851912,-0.8552155801860313,-0.3520857130191591,0.09825302173223124,0.0,-1.1382856879986654,-1.555479586309556,-1.004041432926708,-0.8565508521017261,-0.3476309516264651,-0.0977472785001641,1.9514688287163298,5.342,Congo (Brazzaville),No
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20853077958040597,-0.032706317986991126,0.6825919825677144,0.9951469837390162,-0.8715652301841542,0.1542365790481106,0.0,0.20784133325263907,-0.03223023626057767,0.6822272020399646,0.9990081664058915,-0.8683578590598393,-0.15916318902767662,-0.8366873285650623,5.339,China,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7631443045573115,-1.4911853690090981,-2.207761773522674,-0.4479587479345852,-0.005766034909162316,0.3725724525800402,0.0,-0.7639483395475658,-1.48958839305044,-2.205154566771684,-0.4417788362000234,-0.01069001152251703,-0.37850572662593596,1.9384051787156804,5.306,Ivory Coast,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745095279821753,-0.1375072078807953,0.3059957593038202,0.2957276413941414,-1.0180850939999222,-0.551156243131969,0.0,0.04670273954852355,-0.13688095496623276,0.30540739534350114,0.30044477120302393,-1.0113025003160596,0.5515066327906833,-0.5660831499801886,5.283,Armenia,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1363991719934587,-0.35584239515955396,-0.11274125490055786,-0.08496896266699197,1.1131129251385194,-0.002517381436351644,0.0,-1.1358066327109098,-0.35393429746685073,-0.11380463960631387,-0.07794373453186317,1.112446455490643,-0.0012365619569299367,0.39502824292470917,5.269,Nepal,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055758364959471,1.0153025809510496,0.2978346906357679,-0.031848506286368566,-0.5385655396937727,1.145145543539175,0.0,0.5053279677833143,1.014276950795972,0.2959869001760896,-0.034283522331683886,-0.5416272504741927,-1.141817757467878,-1.1334188071512346,5.266,Bulgaria,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3410319274173679,0.8581012461103433,0.8320137307263977,0.5524765139004878,0.2606337174831429,0.5461214802592657,0.0,0.341710318791443,0.8592388490098163,0.8329551247185494,0.5551293423707355,0.2649889394716223,-0.545206055200613,-1.6988882286079023,5.198,Maldives,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846463987423675,0.18562886929176659,0.09840784900193335,0.1983401380296652,-1.3843847535393419,-1.2397539981172847,0.0,0.11859534289343648,0.18482310624003986,0.09815650166044679,0.19857094273593895,-1.378874434974912,1.2358553500972524,-0.9542601785709041,5.171,Azerbaijan,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0766437523807106,-0.9147804745931762,-1.7031109637037192,-0.5364928419022909,0.2739537051027581,0.6748836620857882,0.0,-1.0763093058047746,-0.9198233689863182,-1.7011580753151645,-0.5363759626337452,0.27519927098992375,-0.6768115777595686,1.4270565929759873,5.142,Cameroon,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1381312131416534,-0.9147804745931762,-0.7702266234121097,-0.8552155801860313,-0.2055658492033912,0.41176094270115576,0.0,-1.1382856879986654,-0.9120714638970104,-0.7685290537414186,-0.8565508521017261,-0.2046863103702446,-0.41360053264165747,1.1956433643930613,5.132,Senegal,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07602963174344407,-1.0283147719781307,0.5944524409527591,-0.05840873447668027,-0.09900594824646912,0.971596515859949,0.0,0.07645140300159109,-1.0244740876919733,0.5927324979495545,-0.05611362843177352,-0.10258299518722994,-0.9751174288932012,-0.33653615711163987,5.117,Albania,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22585119106236135,-0.08510676293389322,0.07140213086401781,-0.3594246539668795,0.3538736308204497,0.9939899387863007,0.0,0.22519472026692874,-0.08261761934107828,0.06989501615821204,-0.35445841179966486,0.346671591618034,-0.9926648319010619,-0.7247131857023561,5.101,North Macedonia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7380297079084758,-0.7663125472436203,-1.0990434992012315,0.13636627225227219,0.9199731046540982,0.6748836620857882,0.0,-0.7366787313822539,-0.7686612197448168,-1.0982463846008237,0.13308062443567,0.9184501566429158,-0.6768115777595686,0.47341014292860417,5.088,Ghana,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0214721987213973,-1.5173855914825491,-1.663789451030381,0.12751286285550162,0.22067375462429709,-0.19286147631034153,0.0,-2.020829370439668,-1.5167200608630171,-1.663476094645518,0.1258039224023068,0.22414761339841668,0.19178487112953813,1.9402714144300595,5.074,Niger,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704258743201029,1.4694397704908666,-0.38339196854647817,0.7561049300262108,1.918972176125243,0.8988178913493058,0.0,0.17065550393630494,1.467763398520477,-0.3822887518775438,0.7516002972715423,1.9190626454364583,-0.8961541153578277,-1.9060403929039094,5.066,Turkmenistan,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.512252101151898,-1.0894486244161832,-1.45902081899564,-0.8375087613924901,2.924631241406195,0.10385137746381919,0.0,-1.5126230364497648,-1.0942412334957434,-1.4609354485461694,-0.8347207460016365,2.9298854657483027,-0.10652098000409448,1.0444782715284076,5.051,Gambia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1649778509386854,-2.8448635301374012,-1.5253480498068928,-0.30630419758625616,-0.12564592348569967,-0.37200885972115494,0.0,-1.1655552961639772,-2.8500477362239547,-1.5268789147180504,-0.30352149756612234,-0.12300365822383287,0.37603260271207584,1.962666243002601,5.045,Benin,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.42020015721458853,-0.7575791397524699,-0.8939781010331053,1.0482674401196397,0.9199731046540982,-0.38880392691591875,0.0,-0.4193596545495339,-0.7570333621108551,-0.8957057385014746,1.0499450806394341,0.9184501566429158,0.3848063042160062,-0.42238299997304785,5.03,Laos,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8471483002447966,-1.0632484019427322,-0.028608056086284563,0.7561049300262108,-0.17226588015435307,-0.25444338935780825,0.0,-0.8482362193312571,-1.0593576605938584,-0.029020183099609607,0.7588769993049055,-0.1740553158153402,0.2532007816570508,-0.006212435666655575,5.025,Bangladesh,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3806169738890341,-1.5348524064648499,-1.4815750451327991,-0.8375087613924901,0.7334932779794846,0.21581849209557794,0.0,-1.3812331061987169,-1.5283479184969788,-1.4797764388809926,-0.8347207460016365,0.7346641893134894,-0.2118053980512589,1.4662475429779354,4.984,Guinea,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0252947754259963,0.39523064907937494,-1.2002407506850667,-0.37713147276042064,-0.34542571920935145,0.7420639308648435,0.0,-0.02518986379638964,0.3941245436513501,-1.2018718314423509,-0.3762885178997545,-0.3476309516264651,-0.7382274882870812,-0.45410900711748203,4.956,South Africa,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6995644450938516,0.06336116441566172,0.3273629209074442,-1.9087712984017278,-0.824945273515501,0.2718020494114573,0.0,0.7011733355160087,0.06079262481111574,0.3289586332620301,-1.9116726469393912,-0.8275165329866334,-0.2732213085787715,-1.0792979714342597,4.948,Turkey,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8436842179484058,-1.4300515165710457,-0.9324093153062923,-0.5807598888861437,0.7534732594089075,0.33338396245892465,0.0,-0.8432781087557459,-1.4353250574252856,-0.933387719171121,-0.5873128768672877,0.7550848523500924,-0.3346372191062841,0.6600337143664478,4.934,Pakistan,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.45830506247489006,-2.2247915982657265,0.18031530181582894,-0.1557962378411565,-1.4709646730668409,0.41176094270115576,0.0,-0.4590245391536239,-2.226019376534679,0.17823071058344528,-0.1579874568988585,-1.4707674186396253,-0.41360053264165747,0.5947154643632028,4.918,Morocco,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31108156487826627,0.40396405657052525,0.25331977062821576,-1.5634883319276756,-1.0247450878097297,0.5573181917224416,0.0,-0.31028122188828655,0.40187644874065787,0.25359467192273744,-1.5623909493379575,-1.0215128318343611,-0.5539797567045434,-0.5511532642651611,4.892,Venezuela,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13232096905980137,-1.2553833667480387,-0.10279958943220549,-0.0761155532702214,-1.4842846606864561,-0.40559899411068256,0.0,0.1309906193322149,-1.2531552878265528,-0.10438414443890229,-0.07794373453186317,-1.4911880816762282,0.402353707223867,-0.4466440642599682,4.891,Georgia,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07812203044596129,-0.11130698540734425,0.1501935392773846,-2.758698600491701,-0.34542571920935145,0.1374415118533468,0.0,-0.07725002483925782,-0.10974928715365552,0.14996922508121052,-2.7630467848428863,-0.3476309516264651,-0.1328420845158856,-0.35146604282666744,4.887,Algeria,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032839035192302342,0.6397660588315847,-0.013472983283716121,-0.5984667076796848,0.02753393413987584,1.1003586976864714,0.0,0.004558799656677888,0.6383095539645448,-0.014889440348492228,-0.5945895789006509,0.030151314550688833,-1.0979492499482262,-1.152081164295019,4.875,Ukraine,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1664561290039359,-0.6003778049117637,-0.6543394483257814,-1.4306871909761172,-0.2521858058720446,0.8260392668386626,0.0,-0.16649601519846013,-0.6019952603246994,-0.6554831117324795,-1.4314103127374196,-0.2557379679617519,-0.8259645033263847,-0.002479964237899102,4.854,Iraq,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1479093393935606,-0.3383755801772533,-0.7464853327414145,-0.5364928419022909,-1.2312048959137663,0.6300968162330848,0.0,0.14834400634650402,-0.33455453474358127,-0.7449778158228896,-0.5436526646671084,-1.2257194622003904,-0.6241693687359863,-0.4279817071161834,4.852,Gabon,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5191802657446802,-1.2466499592568885,-1.6087393332877074,-0.8552155801860313,0.040853921759491096,0.11504808892699506,0.0,-1.5200602023130316,-1.245403382737245,-1.6069531236410488,-0.8565508521017261,0.0403616460689903,-0.11529468150802485,1.3113499786845242,4.834,Burkina Faso,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9285542342099896,-0.4344430625799071,-0.4440806428234413,1.4820845005613963,0.3272336555812192,0.6468918834278485,0.0,-0.9275659885394373,-0.43920525344923594,-0.4435219704657191,1.4792705006078628,0.32625092858143107,-0.6504904732477774,-0.5268921999782407,4.83,Cambodia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.9695109642755295,-0.6178446198940644,-1.5263867312737351,0.8003719770100637,0.5070534884460252,-0.24324667789463236,0.0,-1.9687692093967997,-0.617499070503315,-1.5268789147180504,0.7952605094717216,0.5100368959108574,0.2444270801531204,0.6581674786520695,4.794,Mozambique,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7787326748910723,-0.6527782498586658,-2.209542370322976,-0.48337238552166745,0.34721363701064206,0.8428343340334263,0.0,-0.7788226712740995,-0.6523826434052,-2.20986481435539,-0.47816234636683946,0.346671591618034,-0.8435119063342456,0.5704544000762832,4.759,Nigeria,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4620229078542264,-0.7925127697170713,-1.9325111848093066,-0.8375087613924901,-0.1389659111053149,0.5573181917224416,0.0,-1.4630419306946523,-0.7880409824680863,-1.9319602069167483,-0.8347207460016365,-0.1434243212604358,-0.5539797567045434,1.0930004001022466,4.723,Mali,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13145494848570252,-0.9147804745931762,0.1939665439514782,-1.6254621977050696,1.552672516585823,-0.07529600594699484,0.0,0.1309906193322149,-0.9159474164416643,0.19236145333456264,-1.627881267638226,1.5514907107776061,0.07772675157844322,-1.1334188071512346,4.721,Iran,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5200462863187783,-0.29470854272150154,-1.3193923532386165,-0.7312678486312433,0.9133131108442906,0.7140721522069038,0.0,-1.5200602023130316,-0.29191905675238844,-1.3196280210349958,-0.7328469175345516,0.9082398251246143,-0.71190638377529,0.3091814000633012,4.636,Uganda,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8569282896428172,-0.8274463996816728,-1.2604842757619554,-0.5010792043152086,0.4337935565381412,0.6860803735489641,0.0,-1.8572117214477968,-0.8268005079146252,-1.2583948024468203,-0.49999245246692914,0.43856457528274717,-0.685585279263499,0.7962689215160748,4.625,Liberia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9276882136358907,-1.106915439398484,-0.6363850972560682,-0.11152919085730367,2.0122120894625497,0.5461214802592657,0.0,-0.9275659885394373,-1.105869091129705,-0.6366421213976563,-0.11432724469867922,2.0109556291011716,-0.545206055200613,-0.4671726571181305,4.607,Kenya,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1439395940773936,-1.080715216925033,0.32765968704082715,-1.2004985466600824,-1.237864889723574,0.7980474881807229,0.0,-0.1441845176086595,-1.0787374233171279,0.3289586332620301,-1.1985558476697968,-1.2359297937186917,-0.7996433988145938,-0.5455545571220255,4.596,Tunisia,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16782781259780943,0.29042975918557074,0.35051067931137236,-2.360295177637026,-0.3853856820681972,0.9548014486651851,0.0,0.16817644864854903,0.28947382494569496,0.3525098711805591,-2.3555514709745466,-0.3884722776996707,-0.9575700258853405,-1.295781314302159,4.584,Lebanon,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.23487175435766164,0.028427534451060336,-1.2158209726877107,-0.6427337546635377,-0.891545211613577,0.6692853063542002,0.0,-0.2359095632556177,0.029785004453884604,-1.2160025741934684,-0.6382497911008301,-0.8887785220964423,-0.6680378762556382,-0.6761910571285161,4.574,Namibia,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8203016624477661,0.09829479438026312,-0.40698487615048085,-1.227058774850394,-0.984785124950884,0.5237280573329139,0.0,-0.8209666111659453,0.09955215025765424,-0.4058399897960728,-1.2276626558032495,-0.9806715057611554,-0.5276586521927522,-0.5586182071226748,4.517,Palestinian Territories,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7718045102982892,-0.3121753577038022,-0.8444181567580307,0.7472515206294403,3.490730715239843,-0.3776072154527429,0.0,-0.7713855054108327,-0.3112988194756579,-0.8438930150807109,0.7443235952381791,3.4914536992548832,0.37603260271207584,-1.9097728643326664,4.426,Myanmar,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21668532230160742,-0.41697624759760643,0.2978346906357679,-0.3240110163797973,-1.0114251001901144,-0.12568120753128628,0.0,-0.21607712095357268,-0.4198254907259665,0.2959869001760896,-0.3180749016328488,-1.0113025003160596,0.1303689606020255,-1.637302450033414,4.395,Jordan,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7911107260113857,-1.7095205562878568,-2.4505164706305265,-1.882211070211416,0.3738536122498726,0.4453510770906834,0.0,-1.7902772286783948,-1.706641735551058,-2.450087441124385,-1.8825658388059383,0.3773025861729384,-0.4486953386573789,1.453183892977286,4.355,Chad,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03272860303855561,0.10702820187141346,0.3422012275766296,0.4373821917424705,0.6269333770225625,0.7588589980596073,0.0,0.03182840782198979,0.10342810280230813,0.3430893760131475,0.438702109836925,0.6223505426121733,-0.7557748912949418,-2.529363121506309,4.325,Sri Lanka,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31800972947104933,-0.3907760251241554,-2.1010743485712395,-1.2801792312310174,-1.1313049887666518,-0.10888614033652247,0.0,-0.3177183877515534,-0.3888178703687358,-2.1015291199301567,-1.278599570036792,-1.133826478535677,0.10404785609023436,-0.5138285499775922,4.308,Swaziland,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2134750030881607,-1.6483867038498043,-1.1342102860071983,-2.1566667615113024,0.6469133584519854,0.29979382806939703,0.0,-1.2126573466313342,-1.6523783999259034,-1.13592836527047,-2.15908051607374,0.6427712056487762,-0.29954241309056256,0.33530870006459895,4.289,Comoros,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05647151609351629,-0.5654441749471624,-0.44437740895682537,-0.37713147276042064,-1.111325007337229,0.37817080831162814,0.0,-0.0574175825372128,-0.5671116874228144,-0.4435219704657191,-0.3835652199331177,-1.1134058154990742,-0.37850572662593596,-1.460010057167462,4.283,Egypt,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5053239365591156,-0.4431764700710574,-0.8892298428989668,-0.35057124457010896,0.6469133584519854,0.18782671343763824,0.0,-1.505185870586498,-0.44308120599388984,-0.8909954909177689,-0.34718170976630164,0.6427712056487762,-0.18548429353946774,-0.6370001071265691,4.275,Ethiopia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.770938489724192,-0.17244083784539668,-1.1621063025452638,-2.0415724393532853,-0.605165477791849,0.019876041490000107,0.0,-0.7713855054108327,-0.1717645278681178,-1.1641898507727046,-2.0426532835399285,-0.6028892395840015,-0.018783964964790692,-0.674324821414138,4.227,Mauritania,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7633980676402563,-1.1243822543807835,-0.8439730075579551,-2.1212531239242205,0.06749389699872162,0.4229576541643317,0.0,-1.763007620513083,-1.1252488538529746,-0.8438930150807109,-2.122697005906924,0.0709926406238947,-0.42237423414558783,0.3539710572083838,4.208,Madagascar,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.792842767159581,-2.1461909308453744,-1.4955230534018324,-1.5280746943405934,0.3139136679616039,0.24940862648510556,0.0,-1.7927562839661504,-2.148500325641601,-1.49390718163211,-1.5260074391711413,0.3160405970631296,-0.2469002040669804,0.7010909000827739,4.107,Togo,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1147486576410137,-0.9322472895754769,-1.3627202087126344,-0.08496896266699197,0.5070534884460252,0.5349247687960897,0.0,-1.113495135121109,-0.9353271791649337,-1.362020249288348,-0.08522043656522638,0.49982656439255596,-0.5364323536966826,-0.8497509785657112,4.073,Zambia,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7304892858245402,-1.613453073885203,-1.979697000017312,-0.6604405734570788,0.6602333460716007,0.7756540652543711,0.0,-1.7307799017722598,-1.6136188744793645,-1.9790626827538063,-0.6600798972009198,0.6631918686853792,-0.7733222943028026,-0.06406574281238753,3.849,Sierra Leone,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5864761074413624,-1.8492550761462625,-0.6469202949911887,0.8977594803745399,0.6935333151206388,0.26060533794828145,0.0,-0.5854563588291609,-1.8500519797032517,-0.6460626165650679,0.8971343379388066,0.6938228632402835,-0.2556739055709108,-1.9135053357614231,3.819,India,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.422439724528673,-2.8361301226462508,-1.7201750163732814,-1.4661008285631993,-0.05904598538762336,-0.6743200692269036,0.0,-2.4224363270560794,-2.834543926045339,-1.7199990656499875,-1.4605171208708725,-0.06174166911402436,0.6743384538457085,0.8317274000892645,3.775,Burundi,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6057823231544588,0.1506952393271652,-1.1678932421462458,-1.678582654085693,-0.8782252239939619,0.4061625869695678,0.0,-1.6068271373844787,0.14606358079350093,-1.1689000983564104,-1.6788181818717685,-0.8785681905781408,-0.4048268311377271,-1.2211318857270212,3.658,Yemen,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.347708192073318,-0.984647734522379,-1.0377612926575002,0.36655491656830597,1.319572733242556,-0.8422707411745417,0.0,-1.3490053874578933,-0.9818386097007804,-1.0370131660126485,0.36593508950329284,1.3166530858566725,0.8410387824203857,-2.1785108072031623,3.623,Tanzania,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6932504011383351,-2.3994597480887334,-1.3788939629820445,-1.758263338656628,2.9113112537865797,-0.036107515825879274,0.0,-1.6935940724559253,-2.4043131935887576,-1.380861239623171,-1.7588619042387639,2.9094648027116996,0.03385824405879158,-0.6911209428435438,3.615,Haiti,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.1427150790950873,-2.4256599705621844,-1.0453288290587843,-0.1026757814605331,0.3538736308204497,0.008679330026824233,0.0,-2.1423030795396936,-2.4236929563120273,-1.04643366118006,-0.10705054266531601,0.3568819231363355,-0.010010263460860315,-0.4485102999743465,3.6,Malawi,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3044071633684289,-0.24230809777459947,-2.4175754298249372,-0.6781473922506199,-0.7716653230370398,1.04997349610218,0.0,-1.304382392278292,-0.24153167367188785,-2.417115708038444,-0.681910003301009,-0.7662545438768248,-1.0540807424285745,-1.1763422285819387,3.512,Lesotho,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3029270221570648,-0.2685083202480505,-0.8493147979588617,0.28687423199737083,-1.5375646111649173,0.41176094270115576,0.0,0.3020454341873529,-0.26866334148446513,-0.8486032626644168,0.2931680691696607,-1.5422397392677356,-0.41360053264165747,-3.3262457715459033,3.467,Botswana,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5209123068928756,-2.294658858194929,-0.5331104828385466,0.9331731179616222,0.5070534884460252,-3.1375965911255936,0.0,-1.5200602023130316,-2.2919105697937954,-0.5330166745561291,0.9335178481056227,0.49982656439255596,3.1397485764501427,-2.49203840721874,3.415,Rwanda,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2896848136087669,-0.5654441749471624,-1.304554046569432,-1.0145769493279004,-0.21222584301319883,0.5237280573329139,0.0,-1.2895080605517584,-0.5593597823335066,-1.3054972782838783,-1.0166382968357168,-0.21489664188854607,-0.5276586521927522,-2.2867524786371116,3.145,Zimbabwe,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5044579159850175,-3.0719321249073097,-1.8547584578627814,-3.6263327213752157,-0.5785255025526185,1.1003586976864714,0.0,-1.505185870586498,-3.0748529838138805,-1.8565962455774556,-3.628974326813108,-0.5722582450290971,-1.0979492499482262,-0.9990498357159867,2.523,Afghanistan,No
